date,equity,bh_equity,position
2013-01-01,1.0,1.0,0.0
2013-01-02,1.0,1.0069247530071934,0.0
2013-01-03,1.0,0.992955854699579,0.0
2013-01-04,1.0,0.9890756051696862,0.0
2013-01-07,1.0,0.9833447750947676,0.0
2013-01-08,1.0,0.9903590723218816,0.0
2013-01-09,1.0,0.9897024147091306,0.0
2013-01-10,1.0,1.0000596961466137,0.0
2013-01-11,1.0,0.9927767662597379,0.0
2013-01-14,1.0,0.995254156344208,0.0
2013-01-15,1.0,1.0022386054980152,0.0
2013-01-16,1.0,1.0025967823776978,0.0
2013-01-17,1.0,1.007456048712056,0.0
2013-01-18,1.0,1.0052532609020093,0.0
2013-01-21,1.0,1.0088947258454473,0.0
2013-01-22,1.0,1.0101184968510288,0.0
2013-01-23,1.0,1.0063277915410567,0.0
2013-01-24,1.0,0.9955765155359227,0.0
2013-01-25,1.0,0.9901740142673796,0.0
2013-01-28,1.0,0.987941378384026,0.0
2013-01-29,1.0,0.9932543354326483,0.0
2013-01-30,1.0,1.0011640748589683,0.0
2013-01-31,1.0,0.9931050950661139,0.0
2013-02-01,1.0,0.9952243082709016,0.0
2013-02-04,1.0,0.9995522789003973,0.0
2013-02-05,1.0,0.9987165328478049,0.0
2013-02-06,1.0,1.0013968898307617,0.0
2013-02-07,1.0,0.9977016983553714,0.0
2013-02-08,1.0,0.9954332447840494,0.0
2013-02-11,1.0,0.9848312091454499,0.3333333333333333
2013-02-12,1.000214175162955,0.9854639882995554,0.3333333333333333
2013-02-13,0.9985863328538092,0.9806524788824883,0.3333333333333333
2013-02-14,0.9969876123895813,0.9759424529146644,0.6666666666666666
2013-02-15,0.9866570192746904,0.9607736620601142,0.6666666666666666
2013-02-18,0.9869063237042881,0.9611378085544579,0.6666666666666666
2013-02-19,0.9846792129668623,0.9578843685640093,1.0
2013-02-20,0.9590895811703287,0.9329910754260815,1.0
2013-02-21,0.9671592132596433,0.9408411187057877,1.0
2013-02-22,0.9700127333520625,0.9436169895233264,1.0
2013-02-25,0.9783216929329994,0.9516998477748263,1.0
2013-02-26,0.9901346524553801,0.9631913559979706,1.0
2013-02-27,0.9803835913223603,0.9537056383010478,1.0
2013-02-28,0.9696690836205024,0.9432826911022896,1.0
2013-03-01,0.9666621484693508,0.9403575799182164,1.0
2013-03-04,0.9658705267662926,0.9395874996268992,1.0
2013-03-05,0.9667848805163367,0.940476972211444,1.0
2013-03-06,0.9718475774544998,0.9454019043070772,1.0
2013-03-07,0.9689081449291905,0.9425424588842792,1.0
2013-03-08,0.9685706317999795,0.9422141300779036,1.0
2013-03-11,0.9701968314225411,0.9437960779631677,1.0
2013-03-12,0.9773766561712088,0.9507805271169747,0.6666666666666667
2013-03-13,0.9753720327371078,0.9478554159329016,0.6666666666666667
2013-03-14,0.976395851892267,0.9493478195982449,0.6666666666666667
2013-03-15,0.9772758749829076,0.9506312867504403,0.3333333333333334
2013-03-18,0.9799045278958259,0.9583022415903053,0.3333333333333334
2013-03-19,0.9815526573578073,0.963137629466018,0.3333333333333334
2013-03-20,0.9801533942414549,0.9590185953496702,1.1102230246251565e-16
2013-03-21,0.9801533942414549,0.9639136793719966,1.1102230246251565e-16
2013-03-22,0.9801533942414549,0.960182670208638,1.1102230246251565e-16
2013-03-25,0.9801533942414549,0.9583619377369191,1.1102230246251565e-16
2013-03-26,0.9801533942414549,0.9546607766468675,1.1102230246251565e-16
2013-03-27,0.9801533942414549,0.9583619377369191,1.1102230246251565e-16
2013-03-28,0.9801533942414549,0.9531922514401695,1.1102230246251565e-16
2013-04-01,0.9801533942414549,0.9544816882070264,1.1102230246251565e-16
2013-04-02,0.9801533942414549,0.9407217264125601,1.1102230246251565e-16
2013-04-03,0.9801533942414549,0.9299764200220877,0.3333333333333334
2013-04-04,0.9792033466596566,0.9272721845804855,0.3333333333333334
2013-04-05,0.9852299116907297,0.9443930394293051,0.3333333333333334
2013-04-08,0.9835069010992773,0.9394382592603651,0.6666666666666667
2013-04-09,0.9882982969022223,0.9463033161209446,0.6666666666666667
2013-04-10,0.9773047356468334,0.9305136853416114,0.6666666666666667
2013-04-11,0.9783915006028052,0.9320657851535684,1.0
2013-04-12,0.9266943802904272,0.8828164641972361,1.0
2013-04-15,0.8479894310633402,0.8078381040503837,1.0
2013-04-16,0.857796218128658,0.8171805509954334,1.0
2013-04-17,0.8628719353956915,0.8220159388711461,1.0
2013-04-18,0.8718014379951021,0.8305226397636034,1.0
2013-04-19,0.8800103140689463,0.8383428349700027,1.0
2013-04-22,0.8937335496427776,0.8514162910784111,1.0
2013-04-23,0.8856499999212057,0.8437154881652391,1.0
2013-04-24,0.8968980400376566,0.8544309464824048,1.0
2013-04-25,0.9198014309154434,0.8762498880697253,1.0
2013-04-26,0.916762266872837,0.8733546249589591,1.0
2013-04-29,0.9253157904154304,0.8815031489717341,1.0
2013-04-30,0.9255977747080433,0.8817717816314958,0.6666666666666667
2013-05-01,0.9174515618103352,0.8701310330418173,0.6666666666666667
2013-05-02,0.9214379274512051,0.8758021669701223,0.6666666666666667
2013-05-03,0.9229452896118506,0.8779512282482168,0.3333333333333334
2013-05-06,0.9226942675707512,0.877234874488852,0.3333333333333334
2013-05-07,0.9191571159042103,0.8671462257111305,0.3333333333333334
2013-05-08,0.9234177459793091,0.8792048473271054,1.1102230246251565e-16
2013-05-09,0.9234177459793091,0.8704892099214999,1.1102230246251565e-16
2013-05-10,0.9234177459793091,0.8645195952601263,1.1102230246251565e-16
2013-05-13,0.9234177459793091,0.8539832253828019,1.1102230246251565e-16
2013-05-14,0.9234177459793091,0.8512670507118769,1.1102230246251565e-16
2013-05-15,0.9234177459793091,0.8315076261827303,1.1102230246251565e-16
2013-05-16,0.9234177459793091,0.8275676805062236,0.3333333333333334
2013-05-17,0.9174006210385701,0.8113900247739012,0.3333333333333334
2013-05-20,0.9252638620885255,0.832253828015402,0.3333333333333334
2013-05-21,0.9213149900306933,0.8215980658448501,0.6666666666666667
2013-05-22,0.9182356839534274,0.8174790317285023,0.6666666666666667
2013-05-23,0.9279808462679128,0.8304927916902968,0.6666666666666667
2013-05-24,0.9256906884385665,0.8274184401396892,1.0
2013-05-27,0.93152112724674,0.8326299137390685,1.0
2013-05-28,0.9222178039251071,0.8243142405157751,1.0
2013-05-29,0.9302989390429648,0.8315374742560371,1.0
2013-05-30,0.9441904770968028,0.8439542727516942,0.6666666666666667
2013-05-31,0.932235740021625,0.8279258573859061,0.6666666666666667
2013-06-03,0.9433041769570127,0.8426708055994987,0.6666666666666667
2013-06-04,0.9380918132702285,0.8356863564456917,0.3333333333333334
2013-06-05,0.938851275175869,0.8377160254305586,0.3333333333333334
2013-06-06,0.9411594323050335,0.8438945766050803,0.3333333333333334
2013-06-07,0.9346837529797265,0.826475241023192,1.1102230246251565e-16
2013-06-10,0.9346837529797265,0.8279258573859057,1.1102230246251565e-16
2013-06-11,0.9346837529797265,0.8235680386831029,1.1102230246251565e-16
2013-06-12,0.9346837529797265,0.8288212995851117,1.1102230246251565e-16
2013-06-13,0.9346837529797265,0.8274184401396889,1.1102230246251565e-16
2013-06-14,0.9346837529797265,0.8301943109572276,1.1102230246251565e-16
2013-06-17,0.9346837529797265,0.8267020863803239,1.1102230246251565e-16
2013-06-18,0.9346837529797265,0.8168820702623645,1.1102230246251565e-16
2013-06-19,0.9346837529797265,0.8066740291914155,0.3333333333333334
2013-06-20,0.9177834053901427,0.7629167537235471,0.3333333333333334
2013-06-21,0.9223914728272214,0.7744082619466912,0.3333333333333334
2013-06-24,0.9187533385411297,0.7652449034414828,0.6666666666666667
2013-06-25,0.9165793116069632,0.7625287287705577,0.6666666666666667
2013-06-26,0.8921821639225879,0.7320836939975522,0.6666666666666667
2013-06-27,0.8797659894229652,0.7168014804644359,1.0
2013-06-28,0.9043107827984966,0.7367996895800375,1.0
2013-07-01,0.9182683444045825,0.7481718055099542,1.0
2013-07-02,0.9103553960924708,0.7417246216756707,1.0
2013-07-03,0.9175356640053128,0.7475748440438167,1.0
2013-07-04,0.9160703032067736,0.746380921111542,1.0
2013-07-05,0.8966542726261294,0.730561442258902,1.0
2013-07-08,0.906325653896488,0.7384413336119151,1.0
2013-07-09,0.9158138650670293,0.7461719845983941,1.0
