entry_date,entry_price,exit_date,exit_price,return_pct,pnl,bars_held,trigger
2011-09-13,1.7112094999999998,2011-09-15,1.7027955,-0.008916990000347621,-89.16990000347622,2,Momentum_252d_th0pct
