entry_date,entry_price,exit_date,exit_price,return_pct,pnl,bars_held,trigger
2013-10-17,100.82072,2013-10-22,97.70219999999999,-0.03493134030385825,-349.31340303858246,5,MA_Filter_SMA_200
2013-12-10,98.74865,2013-12-11,97.33257,-0.018340246676789903,-183.40246676789903,1,MA_Filter_SMA_200
2013-12-19,98.86876999999998,2013-12-23,98.62128,-0.006503217143289938,-65.03217143289937,4,MA_Filter_SMA_200
2013-12-24,99.33923999999999,2014-01-06,93.55635000000001,-0.06221355186530497,-622.1355186530498,13,MA_Filter_SMA_200
