"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"22.05.2026","5,0374","5,0052","5,0376","4,9969","","0,67%"
"21.05.2026","5,0039","4,9993","5,0255","4,9830","","0,10%"
"20.05.2026","4,9988","5,0484","5,0585","4,9966","","-0,97%"
"19.05.2026","5,0479","4,9906","5,0586","4,9867","","1,15%"
"18.05.2026","4,9907","5,0556","5,0619","4,9889","","-1,29%"
"15.05.2026","5,0560","4,9811","5,0832","4,9805","","1,51%"
"14.05.2026","4,9808","5,0112","5,0299","4,9715","","-0,60%"
"13.05.2026","5,0109","4,8939","5,0185","4,8901","","2,40%"
"12.05.2026","4,8934","4,8911","4,9160","4,8861","","0,05%"
"11.05.2026","4,8909","4,8957","4,9053","4,8854","","-0,06%"
"08.05.2026","4,8937","4,9238","4,9304","4,8879","","-0,63%"
"07.05.2026","4,9245","4,9237","4,9317","4,8953","","0,02%"
"06.05.2026","4,9234","4,9106","4,9353","4,8854","","0,25%"
"05.05.2026","4,9110","4,9620","4,9649","4,9055","","-1,04%"
"04.05.2026","4,9628","4,9583","4,9829","4,9465","","0,13%"
"01.05.2026","4,9563","4,9544","4,9589","4,9494","","0,03%"
"30.04.2026","4,9546","4,9972","5,0020","4,9506","","-0,84%"
"29.04.2026","4,9968","4,9755","5,0136","4,9731","","0,44%"
"28.04.2026","4,9751","4,9830","5,0163","4,9720","","-0,16%"
"27.04.2026","4,9833","4,9771","4,9844","4,9637","","0,06%"
"24.04.2026","4,9802","5,0215","5,0266","4,9777","","-0,81%"
"23.04.2026","5,0211","4,9632","5,0235","4,9395","","1,17%"
"22.04.2026","4,9630","4,9655","4,9904","4,9546","","0,18%"
"21.04.2026","4,9539","4,9539","4,9539","4,9539","","-0,25%"
"20.04.2026","4,9664","4,9772","4,9916","4,9645","","-0,25%"
"17.04.2026","4,9786","4,9931","4,9944","4,9504","","-0,28%"
"16.04.2026","4,9925","4,9934","5,0147","4,9850","","-0,02%"
"15.04.2026","4,9936","4,9884","5,0028","4,9839","","0,11%"
"14.04.2026","4,9879","4,9961","4,9971","4,9707","","-0,17%"
"13.04.2026","4,9963","5,0271","5,0404","4,9814","","-0,15%"
"10.04.2026","5,0040","5,0575","5,0672","5,0032","","-1,06%"
"09.04.2026","5,0576","5,1008","5,1067","5,0571","","-0,82%"
"08.04.2026","5,0992","5,1539","5,1554","5,0651","","-1,06%"
"07.04.2026","5,1539","5,1446","5,1734","5,1362","","0,26%"
"06.04.2026","5,1403","5,1594","5,1641","5,1389","","-0,33%"
"03.04.2026","5,1572","5,1572","5,1574","5,1533","","-0,01%"
"02.04.2026","5,1578","5,1548","5,1956","5,1398","","0,05%"
"01.04.2026","5,1551","5,1823","5,1829","5,1476","","-0,52%"
"31.03.2026","5,1819","5,2514","5,2543","5,1769","","-1,35%"
"30.03.2026","5,2526","5,2354","5,2672","5,2233","","0,26%"
"27.03.2026","5,2388","5,2403","5,2801","5,2176","","-0,03%"
"26.03.2026","5,2406","5,2273","5,2635","5,2183","","0,25%"
"25.03.2026","5,2276","5,2338","5,2489","5,2042","","-0,12%"
"24.03.2026","5,2337","5,2353","5,2804","5,2125","","-0,01%"
"23.03.2026","5,2344","5,3159","5,3159","5,2146","","-1,50%"
"20.03.2026","5,3141","5,2202","5,3263","5,2184","","1,79%"
"19.03.2026","5,2206","5,2680","5,3149","5,2018","","-0,90%"
"18.03.2026","5,2678","5,1937","5,2695","5,1826","","1,44%"
"17.03.2026","5,1929","5,2315","5,2423","5,1769","","-0,74%"
"16.03.2026","5,2315","5,3237","5,3237","5,2252","","-1,73%"
"13.03.2026","5,3237","5,2443","5,3261","5,2149","","1,51%"
"12.03.2026","5,2444","5,1574","5,2511","5,1559","","1,69%"
"11.03.2026","5,1574","5,1602","5,1832","5,1467","","-0,05%"
"10.03.2026","5,1602","5,1601","5,1872","5,1319","","-0,01%"
"09.03.2026","5,1607","5,2806","5,2860","5,1570","","-1,60%"
"06.03.2026","5,2445","5,3111","5,3218","5,2301","","-0,38%"
"05.03.2026","5,2644","5,2480","5,2942","5,2275","","0,63%"
"04.03.2026","5,2317","5,2813","5,2813","5,1930","","-0,87%"
"03.03.2026","5,2775","5,1717","5,3440","5,1715","","2,05%"
"02.03.2026","5,1717","5,1293","5,2146","5,1293","","0,80%"
"27.02.2026","5,1305","5,1404","5,1708","5,1154","","-0,14%"
"26.02.2026","5,1375","5,1288","5,1659","5,1212","","0,24%"
"25.02.2026","5,1251","5,1525","5,1671","5,1180","","-0,56%"
"24.02.2026","5,1540","5,1738","5,1851","5,1422","","-0,35%"
"23.02.2026","5,1723","5,1768","5,1911","5,1386","","-0,09%"
"20.02.2026","5,1768","5,2132","5,2239","5,1719","","-0,65%"
"19.02.2026","5,2109","5,2361","5,2531","5,2097","","-0,48%"
"18.02.2026","5,2359","5,2231","5,2501","5,1929","","0,25%"
"17.02.2026","5,2231","5,2253","5,2253","5,2229","","-0,02%"
"16.02.2026","5,2244","5,2244","5,2246","5,2242","","0,09%"
"13.02.2026","5,2196","5,2125","5,2497","5,2029","","0,15%"
"12.02.2026","5,2120","5,1836","5,2158","5,1539","","0,55%"
"11.02.2026","5,1836","5,1972","5,2039","5,1691","","-0,17%"
"10.02.2026","5,1925","5,1935","5,2128","5,1838","","-0,02%"
"09.02.2026","5,1935","5,2171","5,2197","5,1743","","-0,45%"
"06.02.2026","5,2171","5,2716","5,2727","5,2049","","-1,06%"
"05.02.2026","5,2728","5,2395","5,2886","5,2346","","0,64%"
"04.02.2026","5,2395","5,2392","5,2649","5,2164","","0,01%"
"03.02.2026","5,2392","5,2608","5,2630","5,2064","","-0,41%"
"02.02.2026","5,2608","5,2618","5,2814","5,2367","","0,06%"
"30.01.2026","5,2576","5,1903","5,2796","5,1897","","1,30%"
"29.01.2026","5,1903","5,1974","5,2491","5,1655","","-0,08%"
"28.01.2026","5,1944","5,1852","5,2254","5,1712","","0,26%"
"27.01.2026","5,1811","5,2815","5,2815","5,1766","","-1,90%"
"26.01.2026","5,2815","5,2899","5,2913","5,2606","","-0,16%"
"23.01.2026","5,2899","5,2849","5,3051","5,2734","","0,09%"
"22.01.2026","5,2849","5,3198","5,3265","5,2797","","-0,66%"
"21.01.2026","5,3201","5,3759","5,3759","5,3144","","-1,06%"
"20.01.2026","5,3769","5,3702","5,4086","5,3592","","0,12%"
"19.01.2026","5,3702","5,3689","5,3823","5,3452","","0,01%"
"16.01.2026","5,3698","5,3741","5,3955","5,3649","","0,03%"
"15.01.2026","5,3683","5,3971","5,4058","5,3526","","-0,53%"
"14.01.2026","5,3971","5,3745","5,4234","5,3591","","0,45%"
"13.01.2026","5,3728","5,3729","5,3946","5,3645","","-0,05%"
"12.01.2026","5,3757","5,3694","5,3871","5,3485","","0,08%"
"09.01.2026","5,3713","5,3861","5,3975","5,3524","","-0,31%"
"08.01.2026","5,3881","5,3852","5,3967","5,3748","","0,05%"
"07.01.2026","5,3852","5,3722","5,4026","5,3675","","0,24%"
"06.01.2026","5,3722","5,4078","5,4180","5,3628","","-0,70%"
"05.01.2026","5,4099","5,4227","5,4535","5,3952","","-0,24%"
"02.01.2026","5,4227","5,4748","5,4753","5,4161","","-1,01%"
"01.01.2026","5,4778","5,4778","5,4778","5,4778","","0,00%"
"31.12.2025","5,4778","5,4778","5,4778","5,4778","","0,00%"
"30.12.2025","5,4778","5,5664","5,5688","5,4740","","-1,67%"
"29.12.2025","5,5707","5,5445","5,5859","5,5410","","0,48%"
"26.12.2025","5,5439","5,5460","5,5672","5,5200","","0,41%"
"25.12.2025","5,5210","5,5210","5,5210","5,5210","","0,00%"
"24.12.2025","5,5210","5,5190","5,5210","5,5190","","0,00%"
"23.12.2025","5,5208","5,5915","5,5970","5,5193","","-1,24%"
"22.12.2025","5,5901","5,5430","5,6068","5,5177","","0,85%"
"19.12.2025","5,5430","5,5220","5,5497","5,4981","","0,38%"
"18.12.2025","5,5220","5,5193","5,5593","5,5010","","0,03%"
"17.12.2025","5,5205","5,4683","5,5315","5,4683","","0,20%"
"16.12.2025","5,5093","5,4151","5,5093","5,4148","","1,75%"
"15.12.2025","5,4148","5,4187","5,4262","5,3810","","-0,08%"
"12.12.2025","5,4190","5,4058","5,4265","5,3795","","0,20%"
"11.12.2025","5,4084","5,4718","5,4784","5,3952","","-1,18%"
"10.12.2025","5,4730","5,4405","5,4948","5,4182","","0,73%"
"09.12.2025","5,4336","5,4323","5,4959","5,4210","","0,06%"
"08.12.2025","5,4303","5,4395","5,4680","5,3864","","-0,17%"
"05.12.2025","5,4395","5,3109","5,4842","5,2967","","2,44%"
"04.12.2025","5,3097","5,3079","5,3166","5,2877","","0,03%"
"03.12.2025","5,3079","5,3171","5,3245","5,2986","","-0,38%"
"02.12.2025","5,3279","5,3575","5,3641","5,3264","","-0,55%"
"01.12.2025","5,3575","5,3328","5,3657","5,3240","","0,39%"
"28.11.2025","5,3368","5,3566","5,3581","5,3227","","-0,37%"
"27.11.2025","5,3566","5,3322","5,3594","5,3291","","0,45%"
"26.11.2025","5,3324","5,3828","5,3909","5,3298","","-0,91%"
"25.11.2025","5,3815","5,3886","5,4136","5,3561","","-0,13%"
"24.11.2025","5,3886","5,4033","5,4079","5,3783","","-0,27%"
"21.11.2025","5,4033","5,3308","5,4334","5,3308","","1,31%"
"20.11.2025","5,3333","5,3308","5,3333","5,3303","","0,05%"
"19.11.2025","5,3308","5,3222","5,3474","5,3207","","0,16%"
"18.11.2025","5,3222","5,3280","5,3466","5,3152","","-0,14%"
"17.11.2025","5,3294","5,2965","5,3350","5,2923","","0,62%"
"14.11.2025","5,2965","5,2982","5,3176","5,2729","","-0,03%"
"13.11.2025","5,2982","5,2930","5,3061","5,2732","","0,10%"
"12.11.2025","5,2930","5,2722","5,3032","5,2652","","0,39%"
"11.11.2025","5,2722","5,2913","5,2992","5,2633","","-0,36%"
"10.11.2025","5,2912","5,3340","5,3340","5,2877","","-0,77%"
"07.11.2025","5,3324","5,3502","5,3668","5,3314","","-0,33%"
"06.11.2025","5,3502","5,3599","5,3643","5,3307","","-0,18%"
"05.11.2025","5,3599","5,3976","5,4050","5,3533","","-0,70%"
"04.11.2025","5,3976","5,3572","5,4021","5,3563","","0,75%"
"03.11.2025","5,3572","5,3756","5,3829","5,3447","","-0,32%"
"31.10.2025","5,3744","5,3815","5,4000","5,3706","","-0,13%"
"30.10.2025","5,3812","5,3587","5,3959","5,3547","","0,38%"
"29.10.2025","5,3610","5,3585","5,3677","5,3342","","0,05%"
"28.10.2025","5,3584","5,3747","5,3887","5,3529","","-0,28%"
"27.10.2025","5,3733","5,3904","5,3928","5,3584","","-0,30%"
"24.10.2025","5,3896","5,3825","5,3987","5,3606","","0,13%"
"23.10.2025","5,3828","5,4034","5,4040","5,3779","","-0,33%"
"22.10.2025","5,4004","5,3884","5,4138","5,3759","","0,23%"
"21.10.2025","5,3881","5,3746","5,4056","5,3698","","0,25%"
"20.10.2025","5,3748","5,4044","5,4120","5,3664","","-0,62%"
"17.10.2025","5,4085","5,4460","5,4605","5,4025","","-0,69%"
"16.10.2025","5,4460","5,4549","5,4593","5,4200","","-0,17%"
"15.10.2025","5,4552","5,4829","5,4847","5,4315","","-0,49%"
"14.10.2025","5,4822","5,4660","5,5198","5,4552","","0,31%"
"13.10.2025","5,4655","5,5209","5,5209","5,4412","","-1,02%"
"10.10.2025","5,5220","5,3693","5,5229","5,3599","","2,86%"
"09.10.2025","5,3685","5,3431","5,3801","5,3237","","0,48%"
"08.10.2025","5,3431","5,3510","5,3640","5,3293","","-0,15%"
"07.10.2025","5,3511","5,3135","5,3566","5,3108","","0,71%"
"06.10.2025","5,3132","5,3374","5,3503","5,3080","","-0,46%"
"03.10.2025","5,3375","5,3405","5,3620","5,3243","","-0,02%"
"02.10.2025","5,3386","5,3297","5,3732","5,3071","","0,17%"
"01.10.2025","5,3294","5,3233","5,3367","5,2935","","0,12%"
"30.09.2025","5,3229","5,3216","5,3345","5,3042","","0,02%"
"29.09.2025","5,3221","5,3448","5,3469","5,3044","","-0,39%"
"26.09.2025","5,3431","5,3637","5,3675","5,3354","","-0,39%"
"25.09.2025","5,3639","5,3327","5,3713","5,3088","","0,58%"
"24.09.2025","5,3330","5,2825","5,3340","5,2768","","0,95%"
"23.09.2025","5,2829","5,3355","5,3467","5,2767","","-0,98%"
"22.09.2025","5,3353","5,3241","5,3666","5,3202","","0,22%"
"19.09.2025","5,3238","5,3126","5,3398","5,3043","","0,19%"
"18.09.2025","5,3138","5,3058","5,3195","5,2695","","0,15%"
"17.09.2025","5,3059","5,2968","5,3137","5,2753","","0,16%"
"16.09.2025","5,2972","5,3173","5,3224","5,2913","","-0,37%"
"15.09.2025","5,3168","5,3520","5,3581","5,3087","","-0,71%"
"12.09.2025","5,3549","5,3896","5,4050","5,3439","","-0,66%"
"11.09.2025","5,3903","5,4080","5,4241","5,3736","","-0,34%"
"10.09.2025","5,4087","5,4392","5,4409","5,3987","","-0,57%"
"09.09.2025","5,4398","5,4196","5,4435","5,4135","","0,37%"
"08.09.2025","5,4196","5,4130","5,4487","5,4003","","0,11%"
"05.09.2025","5,4134","5,4473","5,4499","5,3820","","-0,60%"
"04.09.2025","5,4462","5,4519","5,4723","5,4415","","-0,10%"
"03.09.2025","5,4516","5,4649","5,4720","5,4340","","-0,25%"
"02.09.2025","5,4650","5,4399","5,5017","5,4383","","0,45%"
"01.09.2025","5,4403","5,4237","5,4499","5,4150","","0,18%"
"29.08.2025","5,4304","5,4134","5,4430","5,4113","","0,32%"
"28.08.2025","5,4129","5,4188","5,4317","5,3947","","-0,09%"
"27.08.2025","5,4178","5,4311","5,4584","5,4147","","-0,24%"
"26.08.2025","5,4311","5,4121","5,4501","5,3987","","0,35%"
"25.08.2025","5,4121","5,4234","5,4365","5,4014","","-0,20%"
"22.08.2025","5,4227","5,4750","5,4778","5,4078","","-0,88%"
"21.08.2025","5,4710","5,4831","5,4961","5,4662","","-0,22%"
"20.08.2025","5,4829","5,5036","5,5061","5,4620","","-0,38%"
"19.08.2025","5,5040","5,4372","5,5083","5,4309","","1,24%"
"18.08.2025","5,4368","5,4009","5,4407","5,3980","","0,66%"
"15.08.2025","5,4009","5,4160","5,4165","5,3845","","-0,28%"
"14.08.2025","5,4160","5,3990","5,4320","5,3895","","0,31%"
"13.08.2025","5,3991","5,3890","5,4114","5,3800","","0,18%"
"12.08.2025","5,3895","5,4428","5,4461","5,3848","","-0,97%"
"11.08.2025","5,4424","5,4338","5,4597","5,4318","","0,15%"
"08.08.2025","5,4340","5,4236","5,4430","5,4131","","0,19%"
"07.08.2025","5,4236","5,4643","5,4765","5,4158","","-0,72%"
"06.08.2025","5,4632","5,5081","5,5116","5,4580","","-0,80%"
"05.08.2025","5,5075","5,4984","5,5356","5,4969","","0,16%"
"04.08.2025","5,4988","5,5421","5,5439","5,4952","","-0,78%"
"01.08.2025","5,5420","5,6003","5,6286","5,5252","","-1,06%"
"31.07.2025","5,6015","5,5695","5,6248","5,5213","","0,57%"
"30.07.2025","5,5695","5,5744","5,6307","5,5438","","-0,09%"
"29.07.2025","5,5747","5,5893","5,6067","5,5588","","-0,25%"
"28.07.2025","5,5888","5,5642","5,6063","5,5642","","0,46%"
"25.07.2025","5,5633","5,5213","5,5740","5,5183","","0,76%"
"24.07.2025","5,5215","5,5214","5,5398","5,5115","","0,01%"
"23.07.2025","5,5212","5,5653","5,5781","5,5147","","-0,80%"
"22.07.2025","5,5657","5,5674","5,5908","5,5514","","-0,03%"
"21.07.2025","5,5671","5,5795","5,6115","5,5503","","-0,21%"
"18.07.2025","5,5790","5,5475","5,5984","5,5228","","0,61%"
"17.07.2025","5,5449","5,5689","5,6103","5,5370","","-0,43%"
"16.07.2025","5,5690","5,5571","5,5952","5,5409","","0,21%"
"15.07.2025","5,5571","5,5896","5,6049","5,5345","","-0,58%"
"14.07.2025","5,5893","5,5598","5,5937","5,5440","","0,55%"
"11.07.2025","5,5589","5,5319","5,5925","5,5294","","0,48%"
"10.07.2025","5,5321","5,5771","5,6285","5,5243","","-0,80%"
"09.07.2025","5,5766","5,4471","5,6057","5,4451","","2,37%"
"08.07.2025","5,4474","5,4884","5,4918","5,4353","","-0,74%"
"07.07.2025","5,4880","5,4211","5,4891","5,4210","","1,23%"
"04.07.2025","5,4212","5,4092","5,4266","5,4022","","0,23%"
"03.07.2025","5,4090","5,4244","5,4475","5,4026","","-0,28%"
"02.07.2025","5,4240","5,4585","5,4985","5,4151","","-0,64%"
"01.07.2025","5,4588","5,4321","5,4703","5,4183","","0,48%"
"30.06.2025","5,4326","5,4846","5,5073","5,4234","","-0,97%"
"27.06.2025","5,4856","5,4880","5,5045","5,4587","","-0,06%"
"26.06.2025","5,4890","5,5639","5,5646","5,4882","","-1,34%"
"25.06.2025","5,5637","5,5109","5,5740","5,5065","","0,95%"
"24.06.2025","5,5113","5,4957","5,5238","5,4752","","0,27%"
"23.06.2025","5,4965","5,5131","5,5437","5,4941","","-0,30%"
"20.06.2025","5,5132","5,4916","5,5277","5,4680","","0,39%"
"19.06.2025","5,4916","5,4915","5,4932","5,4870","","0,00%"
"18.06.2025","5,4917","5,4995","5,5116","5,4750","","-0,15%"
"17.06.2025","5,4997","5,4920","5,5076","5,4656","","0,14%"
"16.06.2025","5,4920","5,5437","5,5437","5,4852","","-0,94%"
"13.06.2025","5,5439","5,5375","5,5940","5,5305","","0,12%"
"12.06.2025","5,5375","5,5369","5,5596","5,5245","","0,02%"
"11.06.2025","5,5364","5,5744","5,5814","5,5218","","-0,68%"
"10.06.2025","5,5744","5,5587","5,5777","5,5384","","0,28%"
"09.06.2025","5,5588","5,5629","5,5992","5,5506","","-0,01%"
"06.06.2025","5,5594","5,5890","5,6183","5,5581","","-0,53%"
"05.06.2025","5,5893","5,6366","5,6381","5,5775","","-0,84%"
"04.06.2025","5,6368","5,6389","5,6531","5,6087","","-0,04%"
"03.06.2025","5,6393","5,6740","5,7107","5,6247","","-0,60%"
"02.06.2025","5,6734","5,7236","5,7236","5,6663","","-0,86%"
"30.05.2025","5,7227","5,6666","5,7410","5,6495","","0,99%"
"29.05.2025","5,6666","5,6897","5,7036","5,6421","","-0,39%"
"28.05.2025","5,6890","5,6417","5,7182","5,6374","","0,83%"
"27.05.2025","5,6424","5,6691","5,6747","5,6354","","-0,47%"
"26.05.2025","5,6693","5,6467","5,6787","5,6352","","0,40%"
"23.05.2025","5,6468","5,7163","5,7459","5,6432","","-1,21%"
"22.05.2025","5,7160","5,6455","5,7167","5,5946","","1,24%"
"21.05.2025","5,6458","5,6680","5,6785","5,6402","","-0,40%"
"20.05.2025","5,6682","5,6516","5,6835","5,6412","","0,29%"
"19.05.2025","5,6516","5,6638","5,6911","5,6315","","-0,21%"
"16.05.2025","5,6633","5,6821","5,7140","5,6610","","-0,33%"
"15.05.2025","5,6821","5,6378","5,6977","5,6136","","0,78%"
"14.05.2025","5,6384","5,6088","5,6390","5,5824","","0,53%"
"13.05.2025","5,6085","5,6749","5,6758","5,5950","","-1,18%"
"12.05.2025","5,6752","5,6500","5,7065","5,6498","","0,35%"
"09.05.2025","5,6556","5,6620","5,6806","5,6376","","-0,10%"
"08.05.2025","5,6615","5,7454","5,7489","5,6597","","-1,47%"
"07.05.2025","5,7459","5,7142","5,7644","5,6962","","0,57%"
"06.05.2025","5,7135","5,6879","5,7384","5,6865","","0,44%"
"05.05.2025","5,6886","5,6553","5,6905","5,6286","","0,54%"
"02.05.2025","5,6579","5,6709","5,6739","5,6259","","-0,27%"
"01.05.2025","5,6734","5,6734","5,6734","5,6734","","-0,02%"
"30.04.2025","5,6748","5,6200","5,6871","5,6031","","0,96%"
"29.04.2025","5,6210","5,6544","5,6633","5,6191","","-0,59%"
"28.04.2025","5,6546","5,6872","5,7005","5,6460","","-0,52%"
"25.04.2025","5,6841","5,6823","5,7077","5,6641","","0,01%"
"24.04.2025","5,6833","5,7068","5,7114","5,6622","","-0,46%"
"23.04.2025","5,7096","5,7251","5,7286","5,6558","","-0,28%"
"22.04.2025","5,7255","5,8070","5,8073","5,7180","","-1,40%"
"21.04.2025","5,8067","5,8073","5,8073","5,8070","","0,00%"
"18.04.2025","5,8067","5,8073","5,8119","5,8066","","0,01%"
"17.04.2025","5,8063","5,8667","5,8887","5,7964","","-1,02%"
"16.04.2025","5,8664","5,8868","5,9160","5,8520","","-0,33%"
"15.04.2025","5,8859","5,8530","5,9044","5,8330","","0,53%"
"14.04.2025","5,8551","5,8658","5,8753","5,8279","","-0,17%"
"11.04.2025","5,8648","5,8855","5,9200","5,8168","","-0,35%"
"10.04.2025","5,8856","5,8219","5,9556","5,8177","","1,10%"
"09.04.2025","5,8215","6,0116","6,0966","5,8218","","-3,15%"
"08.04.2025","6,0109","5,9143","6,0199","5,8597","","1,64%"
"07.04.2025","5,9139","5,8441","5,9325","5,8156","","1,22%"
"04.04.2025","5,8425","5,6286","5,8541","5,6271","","3,79%"
"03.04.2025","5,6290","5,6635","5,6657","5,5929","","-0,56%"
"02.04.2025","5,6607","5,6818","5,7148","5,6487","","-0,37%"
"01.04.2025","5,6815","5,7052","5,7334","5,6729","","-0,41%"
"31.03.2025","5,7047","5,7585","5,7861","5,7007","","-0,97%"
"28.03.2025","5,7604","5,7460","5,7825","5,7390","","0,26%"
"27.03.2025","5,7452","5,7362","5,7715","5,7220","","0,16%"
"26.03.2025","5,7359","5,6998","5,7483","5,6933","","0,65%"
"25.03.2025","5,6989","5,7652","5,7661","5,6773","","-1,14%"
"24.03.2025","5,7646","5,7291","5,7726","5,7021","","0,62%"
"21.03.2025","5,7291","5,6804","5,7347","5,6754","","0,87%"
"20.03.2025","5,6797","5,6499","5,6816","5,6452","","0,55%"
"19.03.2025","5,6485","5,6713","5,6914","5,6320","","-0,39%"
"18.03.2025","5,6705","5,6836","5,7145","5,6556","","-0,23%"
"17.03.2025","5,6835","5,7410","5,7421","5,6657","","-0,96%"
"14.03.2025","5,7385","5,8002","5,8096","5,7094","","-1,04%"
"13.03.2025","5,7990","5,7993","5,8365","5,7912","","0,02%"
"12.03.2025","5,7978","5,8109","5,8476","5,7853","","-0,22%"
"11.03.2025","5,8103","5,8573","5,8574","5,8031","","-0,77%"
"10.03.2025","5,8555","5,7912","5,8732","5,7722","","1,18%"
"07.03.2025","5,7874","5,7646","5,8005","5,7511","","0,41%"
"06.03.2025","5,7639","5,7400","5,7810","5,7323","","0,43%"
"05.03.2025","5,7394","5,8854","5,8854","5,7387","","-2,48%"
"04.03.2025","5,8852","5,8852","5,8852","5,8852","","0,00%"
"03.03.2025","5,8852","5,8852","5,8852","5,8852","","0,00%"
"28.02.2025","5,8852","5,8351","5,9184","5,8227","","0,77%"
"27.02.2025","5,8401","5,8170","5,8413","5,7957","","0,63%"
"26.02.2025","5,8035","5,7420","5,8188","5,7333","","1,11%"
"25.02.2025","5,7396","5,7708","5,8137","5,7386","","-0,67%"
"24.02.2025","5,7785","5,7302","5,7825","5,7068","","0,81%"
"21.02.2025","5,7320","5,7027","5,7368","5,6936","","0,51%"
"20.02.2025","5,7029","5,7218","5,7218","5,6861","","-0,32%"
"19.02.2025","5,7214","5,6930","5,7329","5,6825","","0,57%"
"18.02.2025","5,6892","5,7102","5,7253","5,6752","","-0,42%"
"17.02.2025","5,7130","5,7033","5,7237","5,6950","","0,15%"
"14.02.2025","5,7042","5,7673","5,7707","5,6928","","-1,09%"
"13.02.2025","5,7669","5,7642","5,7997","5,7548","","0,03%"
"12.02.2025","5,7649","5,7653","5,7878","5,7429","","0,02%"
"11.02.2025","5,7635","5,7877","5,8078","5,7571","","-0,41%"
"10.02.2025","5,7874","5,8095","5,8243","5,7638","","-0,32%"
"07.02.2025","5,8058","5,7622","5,8131","5,7349","","0,77%"
"06.02.2025","5,7617","5,8044","5,8246","5,7485","","-0,61%"
"05.02.2025","5,7973","5,7586","5,8179","5,7491","","0,75%"
"04.02.2025","5,7540","5,8008","5,8271","5,7527","","-0,91%"
"03.02.2025","5,8066","5,8404","5,9052","5,7951","","-0,59%"
"31.01.2025","5,8410","5,8735","5,8735","5,8106","","-0,56%"
"30.01.2025","5,8740","5,8706","5,9332","5,8473","","0,30%"
"29.01.2025","5,8563","5,8633","5,8892","5,8420","","-0,01%"
"28.01.2025","5,8571","5,8953","5,9205","5,8557","","-0,60%"
"27.01.2025","5,8926","5,9447","5,9560","5,8926","","-0,31%"
"24.01.2025","5,9109","5,9247","5,9250","5,8674","","-0,23%"
"23.01.2025","5,9243","5,9423","5,9706","5,8733","","-0,29%"
"22.01.2025","5,9415","6,0222","6,0273","5,9155","","-1,34%"
"21.01.2025","6,0220","6,0319","6,0680","6,0168","","-0,16%"
"20.01.2025","6,0315","6,0691","6,0862","6,0268","","-0,64%"
"17.01.2025","6,0704","6,0551","6,0905","6,0266","","0,34%"
"16.01.2025","6,0499","6,0104","6,0708","5,9935","","0,67%"
"15.01.2025","6,0098","6,0560","6,0701","6,0043","","-0,76%"
"14.01.2025","6,0559","6,0979","6,0979","6,0406","","-0,63%"
"13.01.2025","6,0944","6,1100","6,1358","6,0748","","-0,18%"
"10.01.2025","6,1053","6,0365","6,1235","6,0299","","1,14%"
"09.01.2025","6,0364","6,1058","6,1223","6,0319","","-1,13%"
"08.01.2025","6,1055","6,1013","6,1565","6,1013","","0,07%"
"07.01.2025","6,1010","6,1156","6,1189","6,0535","","-0,23%"
"06.01.2025","6,1152","6,1817","6,1820","6,0920","","-1,05%"
"03.01.2025","6,1798","6,1522","6,2011","6,1357","","0,45%"
"02.01.2025","6,1519","6,1847","6,2284","6,1446","","-0,52%"
"01.01.2025","6,1840","6,1847","6,1847","6,1847","","0,10%"
"31.12.2024","6,1778","6,1778","6,1778","6,1778","","0,00%"
"30.12.2024","6,1778","6,2030","6,2428","6,1518","","-0,30%"
"27.12.2024","6,1964","6,1834","6,2159","6,1693","","0,22%"
"26.12.2024","6,1828","6,1602","6,1982","6,1462","","-0,13%"
"25.12.2024","6,1906","6,1906","6,1906","6,1906","","0,00%"
"24.12.2024","6,1906","6,1919","6,1937","6,1913","","-0,05%"
"23.12.2024","6,1939","6,0799","6,2020","6,0799","","1,78%"
"20.12.2024","6,0853","6,1443","6,1493","6,0435","","-1,09%"
"19.12.2024","6,1525","6,2446","6,3007","6,1051","","-2,18%"
"18.12.2024","6,2896","6,0981","6,3144","6,0937","","3,03%"
"17.12.2024","6,1048","6,1463","6,2097","6,0580","","-0,70%"
"16.12.2024","6,1479","6,0464","6,1500","6,0246","","1,75%"
"13.12.2024","6,0419","5,9976","6,0778","5,9740","","0,84%"
"12.12.2024","5,9915","5,9549","6,0494","5,8664","","0,62%"
"11.12.2024","5,9543","6,0456","6,0733","5,9405","","-1,50%"
"10.12.2024","6,0450","6,0793","6,0835","6,0170","","-0,56%"
"09.12.2024","6,0788","6,0897","6,0904","6,0369","","-0,17%"
"06.12.2024","6,0894","6,0116","6,0952","5,9836","","1,30%"
"05.12.2024","6,0113","6,0381","6,0384","5,9598","","-0,49%"
"04.12.2024","6,0409","6,0413","6,0738","6,0198","","-0,05%"
"03.12.2024","6,0440","6,0584","6,0957","6,0285","","-0,23%"
"02.12.2024","6,0580","6,0002","6,0914","6,0002","","1,42%"
"29.11.2024","5,9730","6,0037","6,1159","5,9557","","-0,69%"
"28.11.2024","6,0142","5,9710","6,0230","5,9458","","1,29%"
"27.11.2024","5,9377","5,8122","5,9401","5,8033","","2,21%"
"26.11.2024","5,8095","5,8113","5,8335","5,7804","","0,19%"
"25.11.2024","5,7983","5,7867","5,8212","5,7755","","-0,05%"
"22.11.2024","5,8010","5,8142","5,8326","5,7879","","-0,23%"
"21.11.2024","5,8144","5,7759","5,8337","5,7755","","0,73%"
"20.11.2024","5,7725","5,7731","5,7759","5,7727","","0,05%"
