"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"22.05.2026","423,10","420,52","424,99","420,52","91,19K","0,80%"
"21.05.2026","419,75","418,84","420,00","417,18","53,90K","0,18%"
"20.05.2026","419,00","419,00","420,97","417,86","111,71K","0,32%"
"19.05.2026","417,65","418,10","419,97","416,31","77,44K","0,10%"
"18.05.2026","417,25","421,72","421,75","415,53","99,31K","-1,25%"
"15.05.2026","422,55","421,99","425,37","421,46","134,81K","0,27%"
"14.05.2026","421,40","419,99","422,22","417,00","106,02K","0,33%"
"13.05.2026","420,00","408,38","421,23","408,11","236,19K","2,99%"
"12.05.2026","407,80","408,37","408,40","405,17","104,86K","-0,27%"
"11.05.2026","408,90","407,90","409,99","407,11","94,85K","0,27%"
"08.05.2026","407,80","407,56","408,47","405,87","124,14K","0,24%"
"07.05.2026","406,81","408,39","409,44","406,14","89,67K","-0,41%"
"06.05.2026","408,50","404,51","408,50","404,50","102,20K","1,67%"
"05.05.2026","401,80","403,00","403,30","401,32","109,81K","-0,19%"
"04.05.2026","402,55","403,00","404,00","401,53","161,60K","0,01%"
"30.04.2026","402,50","403,05","404,10","400,55","141,73K","0,25%"
"29.04.2026","401,49","401,70","402,74","400,57","204,90K","0,33%"
"28.04.2026","400,15","401,69","402,60","399,20","163,46K","-0,49%"
"27.04.2026","402,14","401,93","402,96","400,01","65,24K","-0,21%"
"24.04.2026","403,00","401,30","404,29","401,30","252,83K","0,61%"
"23.04.2026","400,55","398,00","401,21","396,15","219,56K","0,31%"
"22.04.2026","399,33","399,23","401,17","397,28","131,83K","0,31%"
"20.04.2026","398,10","398,89","399,93","397,82","78,29K","-0,35%"
"17.04.2026","399,50","396,00","401,61","395,52","141,26K","0,92%"
"16.04.2026","395,85","395,91","397,45","394,76","76,96K","0,23%"
"15.04.2026","394,95","392,40","394,95","391,21","171,34K","0,93%"
"14.04.2026","391,30","388,40","392,00","387,10","96,37K","0,94%"
"13.04.2026","387,65","385,00","387,65","383,19","230,93K","0,77%"
"10.04.2026","384,70","387,50","387,50","384,21","151,33K","-1,00%"
"09.04.2026","388,57","389,84","390,23","387,01","149,99K","-0,33%"
"08.04.2026","389,85","387,77","390,00","387,66","186,47K","1,53%"
"07.04.2026","383,96","383,50","383,96","380,40","127,83K","0,12%"
"06.04.2026","383,50","383,60","383,75","381,75","250,22K","0,40%"
"02.04.2026","381,97","378,97","382,54","377,01","94,00K","0,15%"
"01.04.2026","381,41","382,36","383,65","381,01","116,18K","0,33%"
"31.03.2026","380,15","377,45","381,51","376,53","215,58K","1,49%"
"30.03.2026","374,57","377,93","378,89","374,25","137,92K","-0,19%"
"27.03.2026","375,30","381,32","381,53","375,16","265,53K","-2,13%"
"26.03.2026","383,45","386,50","387,00","382,78","113,51K","-0,99%"
"25.03.2026","387,30","389,03","390,49","386,81","185,37K","-0,07%"
"24.03.2026","387,56","388,00","389,99","387,03","143,50K","-0,11%"
"23.03.2026","388,00","392,80","392,86","387,70","190,25K","-0,37%"
"20.03.2026","389,45","389,34","391,48","388,21","253,76K","0,39%"
"19.03.2026","387,92","391,97","393,00","387,72","230,72K","-0,81%"
"18.03.2026","391,10","393,28","393,75","390,13","167,22K","-0,52%"
"17.03.2026","393,15","394,50","395,58","392,16","312,56K","-0,46%"
"16.03.2026","394,95","397,89","398,81","394,41","162,97K","-0,59%"
"13.03.2026","397,30","394,84","398,19","393,95","165,85K","0,85%"
"12.03.2026","393,95","393,50","394,98","391,00","246,73K","0,17%"
"11.03.2026","393,30","395,57","395,57","392,00","139,78K","-0,14%"
"10.03.2026","393,85","395,57","396,50","393,76","140,71K","-0,39%"
"09.03.2026","395,40","394,50","395,74","390,05","179,69K","-0,62%"
"06.03.2026","397,87","403,90","404,70","396,76","157,85K","-1,72%"
"05.03.2026","404,85","404,40","405,30","400,88","189,02K","0,11%"
"04.03.2026","404,40","401,50","404,65","399,90","136,96K","-0,01%"
"03.03.2026","404,45","400,35","405,05","399,51","206,81K","1,02%"
"02.03.2026","400,35","398,39","402,00","397,12","263,86K","0,91%"
"27.02.2026","396,75","399,52","400,90","395,65","101,28K","-0,69%"
"26.02.2026","399,52","400,90","402,83","397,89","101,16K","-0,31%"
"25.02.2026","400,75","399,38","420,73","397,06","216,94K","0,29%"
"24.02.2026","399,60","398,49","400,06","397,00","293,57K","0,44%"
"23.02.2026","397,85","402,20","402,20","396,44","140,21K","-1,25%"
"20.02.2026","402,90","402,70","403,41","400,58","188,75K","0,05%"
"19.02.2026","402,70","405,00","405,00","401,00","157,81K","-0,63%"
"18.02.2026","405,25","403,00","407,05","402,71","107,73K","0,93%"
"13.02.2026","401,52","400,26","404,93","399,74","127,87K","0,32%"
"12.02.2026","400,25","406,00","406,50","400,00","170,07K","-1,04%"
"11.02.2026","404,45","405,75","408,21","403,53","105,01K","-0,32%"
"10.02.2026","405,75","407,15","409,60","405,75","99,80K","-0,14%"
"09.02.2026","406,30","405,98","407,79","404,21","82,31K","-0,05%"
"06.02.2026","406,50","402,92","407,79","401,10","101,72K","0,89%"
"05.02.2026","402,92","406,10","406,50","401,37","190,18K","-0,83%"
"04.02.2026","406,29","407,84","409,00","404,60","133,35K","-0,38%"
"03.02.2026","407,85","412,20","412,20","404,93","179,10K","-1,06%"
"02.02.2026","412,20","409,10","414,00","408,11","132,26K","0,38%"
"30.01.2026","410,65","407,79","411,19","407,00","168,01K","1,05%"
"29.01.2026","406,40","407,75","408,96","403,15","256,28K","-0,26%"
"28.01.2026","407,47","407,99","409,78","406,23","150,31K","0,12%"
"27.01.2026","407,00","412,49","412,49","406,80","196,55K","-1,38%"
"26.01.2026","412,70","411,55","413,89","409,83","214,96K","0,28%"
"23.01.2026","411,55","410,50","412,81","410,30","189,79K","0,03%"
"22.01.2026","411,44","413,11","415,10","410,10","455,09K","0,01%"
"21.01.2026","411,40","409,99","419,98","407,79","224,69K","-0,03%"
"20.01.2026","411,52","416,00","416,00","410,73","220,12K","-1,55%"
"19.01.2026","418,00","418,98","418,99","414,01","133,59K","-0,27%"
"16.01.2026","419,15","420,35","421,97","419,05","68,34K","-0,02%"
"15.01.2026","419,25","420,60","422,80","418,71","79,99K","-0,10%"
"14.01.2026","419,67","419,00","422,40","416,64","168,22K","-0,22%"
"13.01.2026","420,60","422,00","422,71","418,51","85,57K","-0,29%"
"12.01.2026","421,84","419,35","421,94","418,00","77,96K","0,31%"
"09.01.2026","420,55","419,80","421,00","417,68","243,80K","0,35%"
"08.01.2026","419,07","418,99","420,18","418,00","64,86K","-0,03%"
"07.01.2026","419,20","420,49","422,50","419,15","54,07K","-0,07%"
"06.01.2026","419,50","420,00","420,50","416,96","208,88K","0,02%"
"05.01.2026","419,42","420,98","422,50","418,97","114,78K","-0,02%"
"02.01.2026","419,50","423,77","423,77","416,21","161,75K","-1,11%"
"30.12.2025","424,20","429,99","430,73","424,20","220,02K","-2,05%"
"29.12.2025","433,08","432,00","433,61","431,40","145,90K","0,32%"
"26.12.2025","431,70","432,30","432,93","429,75","148,65K","0,51%"
"23.12.2025","429,50","431,65","431,88","428,00","85,60K","-0,61%"
"22.12.2025","432,15","425,80","433,20","424,94","176,20K","1,47%"
"19.12.2025","425,90","421,04","425,90","420,19","100,62K","1,28%"
"18.12.2025","420,50","420,12","422,68","418,01","96,20K","0,80%"
"17.12.2025","417,17","418,51","421,85","416,00","111,31K","-0,20%"
"16.12.2025","418,00","415,80","418,44","414,72","160,48K","0,54%"
"15.12.2025","415,75","415,90","416,71","414,00","93,18K","-0,24%"
"12.12.2025","416,76","419,50","419,82","414,27","102,26K","-0,74%"
"11.12.2025","419,85","420,50","421,60","416,51","114,83K","-1,01%"
"10.12.2025","424,15","418,81","424,90","418,26","116,65K","1,31%"
"09.12.2025","418,65","421,00","422,39","417,50","256,54K","-0,04%"
"08.12.2025","418,82","419,60","421,71","415,70","191,79K","-0,61%"
"05.12.2025","421,40","409,60","423,66","409,19","265,12K","2,82%"
"04.12.2025","409,85","409,31","409,95","406,73","89,17K","0,13%"
"03.12.2025","409,31","409,35","410,37","406,30","104,65K","-0,01%"
"02.12.2025","409,35","411,24","411,79","408,84","77,25K","-0,34%"
"01.12.2025","410,75","409,50","412,43","408,71","67,56K","-0,08%"
"28.11.2025","411,09","411,02","411,90","408,65","71,10K","0,17%"
"27.11.2025","410,40","408,75","412,16","408,75","61,22K","0,43%"
"26.11.2025","408,65","409,75","411,26","408,65","106,73K","-0,24%"
"25.11.2025","409,65","405,80","410,10","404,01","79,11K","0,85%"
"24.11.2025","406,20","402,00","407,00","401,71","126,24K","1,12%"
"21.11.2025","401,69","396,46","404,02","395,80","194,42K","0,88%"
"19.11.2025","398,20","397,04","400,59","396,67","248,58K","0,52%"
"18.11.2025","396,15","398,60","398,60","394,74","157,81K","-0,89%"
"17.11.2025","399,70","401,00","403,29","397,84","142,85K","-0,35%"
"14.11.2025","401,10","399,00","402,70","396,17","128,83K","-0,10%"
"13.11.2025","401,50","406,00","406,48","400,14","95,00K","-1,48%"
"12.11.2025","407,55","406,00","408,50","406,00","74,07K","0,44%"
"11.11.2025","405,75","405,68","406,29","402,23","104,98K","-0,33%"
"10.11.2025","407,10","405,00","407,55","404,39","96,70K","0,92%"
"07.11.2025","403,40","403,33","403,71","398,03","116,01K","-0,25%"
"06.11.2025","404,40","408,94","408,99","403,91","144,35K","-1,12%"
"05.11.2025","409,00","410,00","411,15","407,81","103,21K","-0,47%"
"04.11.2025","410,95","410,53","412,05","409,40","101,22K","-0,34%"
"03.11.2025","412,35","412,40","413,69","410,47","128,81K","-0,24%"
"31.10.2025","413,33","415,62","415,99","411,50","277,62K","0,20%"
"30.10.2025","412,50","414,90","415,89","412,33","76,18K","-0,58%"
"29.10.2025","414,90","414,99","415,24","412,17","110,18K","-0,04%"
"28.10.2025","415,05","415,60","416,66","413,35","78,38K","0,06%"
"27.10.2025","414,81","412,51","414,81","412,16","65,69K","0,76%"
"24.10.2025","411,68","407,89","412,26","407,89","92,68K","0,95%"
"23.10.2025","407,80","404,99","408,00","404,53","148,61K","0,36%"
"22.10.2025","406,35","407,41","408,48","404,11","120,50K","-0,37%"
"21.10.2025","407,84","406,38","408,50","406,38","61,48K","0,39%"
"20.10.2025","406,25","404,27","407,00","403,85","65,78K","0,32%"
"17.10.2025","404,96","405,50","406,71","402,29","78,70K","-0,01%"
"16.10.2025","405,00","409,68","409,68","403,81","94,79K","-1,08%"
"15.10.2025","409,41","409,90","411,54","405,86","103,25K","0,25%"
"14.10.2025","408,37","406,62","409,99","405,60","73,84K","0,04%"
"13.10.2025","408,20","406,69","409,11","405,00","83,97K","0,73%"
"10.10.2025","405,25","407,49","416,19","405,25","147,66K","-0,37%"
"09.10.2025","406,75","404,51","406,75","404,06","138,66K","0,31%"
"08.10.2025","405,49","402,73","406,41","401,50","77,99K","0,44%"
"07.10.2025","403,73","403,73","404,25","401,31","142,34K","0,43%"
"06.10.2025","402,00","402,40","402,93","400,80","112,48K","-0,10%"
"03.10.2025","402,40","402,87","405,69","401,10","143,43K","-0,10%"
"02.10.2025","402,80","401,74","404,00","401,45","186,78K","0,34%"
"01.10.2025","401,45","397,87","401,45","396,88","110,48K","0,41%"
"30.09.2025","399,80","397,96","399,80","396,00","91,56K","0,45%"
"29.09.2025","398,00","398,94","399,29","396,36","88,18K","-0,06%"
"26.09.2025","398,25","397,49","399,20","396,00","56,18K","0,12%"
"25.09.2025","397,79","394,84","397,79","393,14","100,78K","0,33%"
"24.09.2025","396,50","397,20","397,50","395,03","99,46K","0,40%"
"23.09.2025","394,91","401,37","401,37","394,39","274,31K","-1,62%"
"22.09.2025","401,42","398,05","401,50","397,32","186,68K","0,85%"
"19.09.2025","398,05","396,72","398,05","396,20","55,21K","0,48%"
"18.09.2025","396,15","394,00","396,25","393,72","106,36K","0,82%"
"17.09.2025","392,93","393,13","396,52","388,53","97,49K","-0,05%"
"16.09.2025","393,13","394,61","395,50","392,40","169,32K","-0,60%"
"15.09.2025","395,50","395,50","396,10","394,12","74,88K","-0,15%"
"12.09.2025","396,10","398,36","398,92","395,62","120,38K","-0,75%"
"11.09.2025","399,10","397,24","399,13","396,01","62,60K","0,55%"
"10.09.2025","396,91","398,50","399,02","395,51","51,33K","-0,24%"
"09.09.2025","397,85","396,01","397,85","394,90","57,72K","0,56%"
"08.09.2025","395,65","394,51","397,25","392,97","96,39K","0,37%"
"05.09.2025","394,20","395,60","396,56","391,50","141,60K","-0,94%"
"04.09.2025","397,95","395,30","397,98","395,00","72,95K","0,71%"
"03.09.2025","395,15","394,39","395,68","392,05","93,24K","0,11%"
"02.09.2025","394,70","393,50","394,70","389,74","154,17K","-0,05%"
"01.09.2025","394,90","393,48","394,90","392,60","78,24K","0,27%"
"29.08.2025","393,85","395,85","395,85","392,00","189,31K","-0,23%"
"28.08.2025","394,75","394,30","395,47","392,62","89,37K","0,13%"
"27.08.2025","394,25","394,71","396,51","393,65","112,45K","0,03%"
"26.08.2025","394,13","390,98","394,20","390,24","71,29K","0,68%"
"25.08.2025","391,45","393,13","393,52","391,31","60,25K","-0,67%"
"22.08.2025","394,10","392,00","395,03","391,54","185,42K","0,52%"
"21.08.2025","392,08","391,92","393,84","390,52","91,83K","-0,11%"
"20.08.2025","392,52","394,00","395,45","389,60","86,95K","-0,88%"
"19.08.2025","396,00","394,50","396,88","393,31","133,50K","0,62%"
"18.08.2025","393,55","391,46","393,55","390,84","46,65K","0,68%"
"15.08.2025","390,90","392,20","392,70","390,20","61,81K","-0,53%"
"14.08.2025","393,00","390,00","393,80","390,00","47,13K","0,27%"
"13.08.2025","391,95","389,90","392,20","389,90","61,82K","0,53%"
"12.08.2025","389,88","388,53","389,96","387,80","87,14K","0,09%"
"11.08.2025","389,54","390,36","391,92","388,59","44,97K","-0,21%"
"08.08.2025","390,35","386,90","390,36","386,50","96,27K","1,15%"
"07.08.2025","385,90","390,09","391,50","384,78","80,70K","-0,75%"
"06.08.2025","388,80","388,94","390,05","386,52","119,19K","-0,13%"
"05.08.2025","389,30","392,06","392,52","388,62","105,85K","-0,51%"
"04.08.2025","391,30","388,95","391,53","387,01","89,89K","0,90%"
"01.08.2025","387,80","391,80","391,80","386,09","178,22K","-2,57%"
"31.07.2025","398,01","404,00","405,00","397,60","117,73K","-0,12%"
"30.07.2025","398,49","399,89","402,95","396,00","170,08K","0,21%"
"29.07.2025","397,67","401,00","402,00","397,67","98,82K","-0,68%"
"28.07.2025","400,41","399,60","402,18","399,60","143,46K","0,53%"
"25.07.2025","398,30","395,00","399,48","394,71","173,20K","1,10%"
"24.07.2025","393,98","394,00","396,00","393,78","93,42K","0,05%"
"23.07.2025","393,78","394,00","395,32","392,55","58,92K","0,08%"
"22.07.2025","393,48","393,94","394,69","392,00","105,31K","-0,04%"
"21.07.2025","393,64","393,00","395,77","392,71","89,38K","-0,16%"
"18.07.2025","394,28","392,60","394,99","390,60","87,65K","0,59%"
"17.07.2025","391,98","392,00","393,60","391,06","127,16K","0,33%"
"16.07.2025","390,70","391,02","392,06","387,00","122,09K","0,47%"
"15.07.2025","388,89","391,80","393,59","388,89","95,53K","-0,79%"
"14.07.2025","392,00","388,80","393,00","388,22","72,95K","0,82%"
"11.07.2025","388,80","390,00","392,50","387,93","162,17K","-0,44%"
"10.07.2025","390,50","389,95","392,50","387,77","236,20K","1,00%"
"09.07.2025","386,65","381,59","386,65","381,32","135,17K","1,72%"
"08.07.2025","380,10","381,50","382,46","379,51","112,27K","-0,69%"
"07.07.2025","382,75","380,50","383,15","379,80","126,69K","0,88%"
"04.07.2025","379,40","380,25","380,33","378,70","48,33K","-0,22%"
"03.07.2025","380,25","379,75","383,40","379,11","159,43K","0,40%"
"02.07.2025","378,75","379,50","380,53","377,57","59,40K","-0,29%"
"01.07.2025","379,85","377,85","380,39","377,00","108,67K","0,53%"
"30.06.2025","377,85","380,97","380,97","376,04","71,45K","-0,57%"
"27.06.2025","380,00","377,23","380,86","377,05","110,14K","0,40%"
"26.06.2025","378,50","379,00","379,53","377,53","135,22K","-0,26%"
"25.06.2025","379,50","377,50","380,61","377,33","81,74K","0,64%"
"24.06.2025","377,10","373,05","377,80","372,70","153,07K","1,44%"
"23.06.2025","371,75","369,33","372,02","367,89","139,61K","0,54%"
"20.06.2025","369,75","369,07","369,98","367,34","166,85K","0,15%"
"18.06.2025","369,20","369,72","370,69","367,34","72,82K","0,03%"
"17.06.2025","369,10","369,69","370,22","367,74","179,72K","-0,59%"
"16.06.2025","371,30","371,68","373,85","370,52","167,48K","-0,10%"
"13.06.2025","371,68","375,00","375,88","370,52","183,71K","-1,00%"
"12.06.2025","375,45","372,82","376,40","372,19","124,56K","0,33%"
"11.06.2025","374,20","376,76","377,24","373,01","74,75K","-0,80%"
"10.06.2025","377,20","374,45","377,76","373,60","81,41K","0,73%"
"09.06.2025","374,45","374,70","376,81","374,14","126,45K","-0,07%"
"06.06.2025","374,70","373,70","378,50","373,70","158,18K","0,77%"
"05.06.2025","371,85","376,50","376,50","371,27","180,95K","-1,52%"
"04.06.2025","377,60","377,11","378,80","376,20","119,66K","0,13%"
"03.06.2025","377,11","378,00","379,59","375,50","141,09K","-0,22%"
"02.06.2025","377,95","376,51","378,40","373,76","239,65K","-0,22%"
"30.05.2025","378,80","376,39","379,70","374,16","137,24K","0,84%"
"29.05.2025","375,65","377,33","378,24","372,19","81,07K","-0,32%"
"28.05.2025","376,85","376,00","378,57","375,50","65,66K","0,49%"
"27.05.2025","375,00","372,80","375,50","371,51","114,38K","0,86%"
"26.05.2025","371,79","369,70","373,96","369,52","87,12K","1,19%"
"23.05.2025","367,40","368,30","371,33","367,04","72,19K","-0,92%"
"22.05.2025","370,80","371,00","372,45","367,70","137,51K","0,27%"
"21.05.2025","369,80","376,00","376,25","369,10","223,24K","-2,05%"
"20.05.2025","377,55","377,54","378,43","376,00","242,21K","0,00%"
"19.05.2025","377,54","375,97","377,87","375,01","159,94K","-0,21%"
"16.05.2025","378,35","378,54","378,99","377,03","113,94K","0,42%"
"15.05.2025","376,75","370,00","377,68","369,51","126,17K","1,29%"
"14.05.2025","371,95","369,08","371,95","368,78","252,01K","0,54%"
"13.05.2025","369,95","370,00","371,93","369,30","336,76K","-0,60%"
"12.05.2025","372,20","370,00","373,09","368,08","204,67K","3,94%"
"09.05.2025","358,10","360,39","362,80","357,50","155,78K","-0,40%"
"08.05.2025","359,55","362,97","363,65","358,52","110,93K","-0,77%"
"07.05.2025","362,34","360,71","364,00","359,02","94,91K","1,06%"
"06.05.2025","358,55","359,00","361,81","357,60","138,94K","-0,42%"
"05.05.2025","360,05","357,99","361,95","356,07","72,05K","0,01%"
"02.05.2025","360,00","358,01","361,22","355,66","201,80K","1,59%"
"30.04.2025","354,35","348,71","356,27","345,30","207,79K","1,07%"
"29.04.2025","350,60","349,01","351,62","348,03","126,15K","0,39%"
"28.04.2025","349,25","351,32","351,90","347,23","121,91K","-0,61%"
"25.04.2025","351,40","349,49","352,02","347,65","234,70K","0,66%"
"24.04.2025","349,10","342,17","349,99","340,11","516,93K","1,51%"
"23.04.2025","343,90","342,83","348,65","341,85","422,58K","1,37%"
"22.04.2025","339,25","338,35","340,86","336,01","441,50K","-1,31%"
"17.04.2025","343,75","348,48","348,48","343,20","246,90K","-0,77%"
"16.04.2025","346,40","354,80","354,80","343,09","182,18K","-2,63%"
"15.04.2025","355,75","354,45","358,90","353,79","403,66K","0,37%"
"14.04.2025","354,45","356,00","357,44","352,05","374,21K","0,84%"
"11.04.2025","351,50","347,00","354,00","344,65","1,28M","1,15%"
"10.04.2025","347,50","354,74","356,10","341,12","684,24K","-2,42%"
"09.04.2025","356,10","338,00","358,00","336,09","470,06K","6,49%"
"08.04.2025","334,40","343,00","348,90","330,16","620,99K","0,01%"
"07.04.2025","334,35","325,00","342,78","319,86","762,93K","0,77%"
"04.04.2025","331,78","339,00","340,57","331,78","606,15K","-2,37%"
"03.04.2025","339,84","343,50","346,29","339,70","1,08M","-6,43%"
"02.04.2025","363,21","355,37","363,21","353,08","264,43K","1,31%"
"01.04.2025","358,50","358,28","359,79","355,24","142,53K","-0,06%"
"31.03.2025","358,70","357,00","359,50","353,60","272,90K","-0,32%"
"28.03.2025","359,85","366,00","367,53","359,25","238,03K","-1,72%"
"27.03.2025","366,15","367,99","368,67","365,01","319,98K","-0,08%"
"26.03.2025","366,45","370,74","370,99","365,13","257,23K","-0,60%"
"25.03.2025","368,65","370,00","371,25","367,14","246,28K","-0,63%"
"24.03.2025","371,00","368,53","371,60","367,46","267,67K","2,30%"
"21.03.2025","362,65","359,38","362,65","358,54","165,49K","0,96%"
"20.03.2025","359,20","357,14","362,62","357,02","141,22K","0,08%"
"19.03.2025","358,90","357,71","360,64","356,82","355,54K","0,55%"
"18.03.2025","356,95","360,00","360,75","355,06","362,31K","-1,15%"
"17.03.2025","361,10","360,50","365,05","359,21","453,25K","-0,25%"
"14.03.2025","362,00","359,15","362,23","357,60","388,10K","0,89%"
"13.03.2025","358,80","364,73","365,95","358,00","143,61K","-1,43%"
"12.03.2025","364,01","366,98","370,00","361,69","284,27K","0,28%"
"11.03.2025","363,00","367,85","367,85","361,49","533,77K","-1,35%"
"10.03.2025","367,95","369,74","370,57","365,41","412,98K","-1,59%"
"07.03.2025","373,90","370,70","374,98","367,16","263,30K","0,86%"
"06.03.2025","370,70","372,46","374,85","368,16","296,92K","-1,58%"
"05.03.2025","376,65","375,23","378,18","373,21","407,83K","-4,09%"
"28.02.2025","392,70","385,00","392,70","382,90","263,47K","2,40%"
"27.02.2025","383,50","389,24","390,20","383,06","139,39K","-0,87%"
"26.02.2025","386,88","384,69","389,48","383,70","150,48K","1,01%"
"25.02.2025","383,00","388,40","388,96","381,93","126,79K","-1,10%"
"24.02.2025","387,25","386,46","388,10","383,81","143,31K","0,49%"
"21.02.2025","385,35","390,42","391,73","385,24","149,31K","-1,30%"
"20.02.2025","390,41","391,50","392,29","388,11","89,30K","-0,58%"
"19.02.2025","392,70","391,00","394,00","389,13","86,14K","0,85%"
"18.02.2025","389,39","391,72","392,93","388,10","132,93K","-0,45%"
"17.02.2025","391,15","391,80","392,39","390,41","59,20K","0,65%"
"14.02.2025","388,62","392,49","392,99","388,62","135,20K","-1,34%"
"13.02.2025","393,90","390,04","394,88","390,03","89,51K","1,13%"
"12.02.2025","389,50","391,65","393,00","386,82","118,67K","-0,55%"
"11.02.2025","391,65","392,25","393,02","389,95","103,20K","-0,15%"
"10.02.2025","392,25","391,51","393,30","390,03","171,53K","0,22%"
"07.02.2025","391,40","392,20","392,92","388,50","281,40K","-0,22%"
"06.02.2025","392,25","393,38","395,47","390,02","156,30K","-0,17%"
"05.02.2025","392,90","389,19","393,50","388,80","106,69K","1,26%"
"04.02.2025","388,03","389,88","391,24","387,70","185,48K","-0,47%"
"03.02.2025","389,88","390,44","393,08","387,76","218,49K","-1,08%"
"31.01.2025","394,15","398,50","400,40","393,74","178,67K","-1,07%"
"30.01.2025","398,41","399,00","401,18","396,24","195,29K","1,09%"
"29.01.2025","394,10","396,58","398,97","394,10","104,30K","-0,97%"
"28.01.2025","397,95","397,44","399,34","394,30","95,98K","0,30%"
"27.01.2025","396,75","396,47","399,37","394,43","297,81K","-1,65%"
"24.01.2025","403,41","403,89","404,00","400,96","137,31K","-0,43%"
"23.01.2025","405,16","405,98","405,98","400,42","136,94K","0,24%"
"22.01.2025","404,18","408,61","409,47","403,19","224,79K","-0,89%"
"21.01.2025","407,79","407,36","408,22","405,58","190,75K","0,36%"
"20.01.2025","406,33","408,22","410,42","406,33","100,55K","-0,16%"
"17.01.2025","407,00","403,33","407,98","403,33","154,00K","1,21%"
"16.01.2025","402,13","400,31","403,50","399,00","246,89K","0,57%"
"15.01.2025","399,87","396,25","402,45","396,25","201,93K","1,08%"
"14.01.2025","395,61","397,49","398,58","392,38","173,45K","-0,58%"
"13.01.2025","397,90","394,80","397,90","394,17","138,57K","-0,04%"
"10.01.2025","398,05","400,15","402,99","396,51","462,92K","-0,53%"
"09.01.2025","400,17","403,85","404,49","400,17","51,25K","-0,90%"
"08.01.2025","403,79","403,70","406,68","402,31","176,81K","0,14%"
"07.01.2025","403,22","407,53","407,81","401,24","157,58K","-1,20%"
"06.01.2025","408,12","409,49","411,98","407,00","134,92K","-0,62%"
"03.01.2025","410,65","405,83","410,83","404,00","116,41K","1,86%"
"02.01.2025","403,15","412,12","412,43","401,50","337,63K","-1,12%"
"30.12.2024","407,70","410,69","412,43","405,27","276,12K","-1,26%"
"27.12.2024","412,90","416,27","417,88","410,75","280,85K","-1,03%"
"26.12.2024","417,20","414,52","417,49","413,50","171,65K","0,89%"
"23.12.2024","413,50","407,73","414,29","406,61","359,05K","2,49%"
"20.12.2024","403,45","396,59","407,32","394,51","341,81K","0,27%"
"19.12.2024","402,35","414,75","416,92","402,00","634,08K","-2,55%"
"18.12.2024","412,89","416,42","421,48","412,89","287,35K","-0,03%"
"17.12.2024","413,00","416,12","418,79","410,01","533,61K","-0,87%"
"16.12.2024","416,64","409,77","416,64","408,93","286,72K","1,71%"
"13.12.2024","409,65","409,96","410,62","405,50","136,27K","0,92%"
"12.12.2024","405,90","400,50","410,61","400,37","168,52K","0,20%"
"11.12.2024","405,10","408,27","411,00","404,25","197,59K","-0,83%"
"10.12.2024","408,48","410,00","411,51","407,65","203,56K","-0,82%"
"09.12.2024","411,85","412,54","413,47","410,39","155,27K","-0,49%"
"06.12.2024","413,87","408,00","414,53","407,34","328,82K","1,39%"
"05.12.2024","408,19","409,02","409,68","405,54","296,33K","-0,73%"
"04.12.2024","411,20","411,00","412,20","409,28","222,32K","0,51%"
"03.12.2024","409,10","410,79","411,74","408,04","159,43K","-0,22%"
"02.12.2024","410,00","405,79","411,00","405,79","271,38K","1,77%"
"29.11.2024","402,85","406,65","410,36","401,44","293,41K","0,08%"
"28.11.2024","402,51","400,10","404,56","400,00","151,82K","1,26%"
"27.11.2024","397,50","391,15","398,19","390,60","206,76K","1,62%"
"26.11.2024","391,15","388,68","391,40","387,80","125,12K","0,62%"
"25.11.2024","388,75","389,00","389,89","387,36","230,29K","0,40%"
"22.11.2024","387,20","385,99","388,75","385,19","148,04K","0,23%"
"21.11.2024","386,30","384,77","387,31","381,84","142,97K","1,22%"
"19.11.2024","381,65","379,46","382,00","376,30","112,42K","0,82%"
"18.11.2024","378,55","379,69","380,75","376,33","252,98K","-1,67%"
"14.11.2024","384,96","389,00","389,15","383,93","171,81K","-0,77%"
"13.11.2024","387,96","383,65","390,19","382,70","129,98K","0,91%"
"12.11.2024","384,48","385,89","388,07","384,24","140,15K","-0,38%"
"11.11.2024","385,95","390,62","391,24","385,01","171,32K","0,46%"
"08.11.2024","384,20","383,82","387,49","383,22","314,64K","1,19%"
"07.11.2024","379,70","376,70","381,32","373,70","188,83K","1,19%"
"06.11.2024","375,25","382,59","383,35","374,00","273,47K","1,27%"
"05.11.2024","370,55","369,88","373,12","368,95","151,82K","0,40%"
"04.11.2024","369,07","372,49","372,64","366,84","241,16K","-1,59%"
"01.11.2024","375,02","370,23","376,35","368,70","469,29K","1,75%"
"31.10.2024","368,58","372,58","372,75","368,37","192,40K","-1,34%"
"30.10.2024","373,60","376,00","377,00","373,60","183,04K","-0,52%"
"29.10.2024","375,55","370,92","375,94","369,62","166,63K","1,28%"
"28.10.2024","370,80","370,30","371,70","370,22","150,92K","0,37%"
"25.10.2024","369,43","370,00","371,99","368,37","142,66K","0,72%"
"24.10.2024","366,80","370,75","371,15","366,80","117,05K","-0,33%"
"23.10.2024","368,01","372,48","372,70","366,54","134,28K","-1,07%"
"22.10.2024","372,00","370,99","373,18","368,77","118,24K","0,10%"
"21.10.2024","371,64","372,75","374,66","370,14","107,87K","-0,24%"
