strategy,asset,period,cagr,final_equity,total_return,sharpe_ratio,sortino_ratio,calmar_ratio,profit_factor,volatility_annual,annualized_volatility,max_drawdown,avg_drawdown,max_recovery_days,longest_flat_days,n_trades,n_signals,n_entries,n_completed_trades,win_rate,expectancy,payoff_ratio,trades_per_year,pct_months_positive,pct_years_positive,monthly_return_std,flow,pct_time_invested,avg_exposure,max_exposure,avg_trade_duration,pct_profit_top5,pct_profit_top20pct,gini_trades,ruin_risk,ruin_class,worst_loss_streak,complexity_score,complexity_label,n_parameters,decisions_per_year,pain_index
Triple_MA_SMA_10_50_200,BOVA11,full,0.015844856927111017,13102.040169938306,0.3102040169938305,0.19717913000440795,0.20794364536310167,0.04965206919445177,1.0569494144679028,0.11111348958012096,0.11111348958012096,-0.31911775650392343,-0.17112572370883405,2349.0,2349.0,0,1472,39,0,,,,2.269221888709305,0.28095238095238095,0.5263157894736842,0.030662345809322707,esporádico,0.9538212883860541,0.33964442392057265,1.0,,,,,,,,0.41134610944354655,média manutenção,4,2.269221888709305,18.309179326780253
Triple_MA_SMA_10_50_200,IVVB11,full,0.10096040981651488,31317.733352448467,2.131773335244847,0.774477326825178,0.9267939086809998,0.44925647503295035,1.1907173020402602,0.13617088380407302,0.13617088380407302,-0.22472777895768786,-0.07706703587021467,564.0,564.0,0,1632,26,0,,,,2.1905717151454365,0.3972602739726027,0.6153846153846154,0.037670536454242856,esporádico,0.9331327315279171,0.5471971469965452,1.0,,,,,,,,0.4109528585757272,média manutenção,4,2.1905717151454365,8.577235007696634
Triple_MA_SMA_10_50_200,USDBRL,full,0.04600981685260841,17603.232162956232,0.7603232162956233,0.42647486565465015,0.5974322884462714,0.15059958864995637,1.1671698629457712,0.12197605761589143,0.12197605761589143,-0.30551090653740465,-0.1658535895043237,341.0,1573.0,0,1096,26,0,,,,2.0681818181818183,0.16279069767441862,0.30434782608695654,0.02713254092080809,esporádico,0.8576388888888888,0.3457491582491583,1.0,,,,,,,,0.4103409090909091,média manutenção,4,2.0681818181818183,17.669462388857124
Triple_MA_SMA_10_50_200,XAUUSD,full,0.05946847366567831,22230.62318340838,1.2230623183408382,0.5940200373217615,0.6068920612225239,0.3185658500426464,1.1858225064817378,0.10693304939906183,0.10693304939906183,-0.1866756077517953,-0.06964314168649623,1092.0,1092.0,0,1298,30,0,,,,2.169296987087518,0.32919254658385094,0.5,0.029603715742635116,esporádico,0.909325681492109,0.3730272596843616,1.0,,,,,,,,0.41084648493543763,média manutenção,4,2.169296987087518,7.743344327385529
Triple_MA_SMA_10_50_200,WTIUSD,full,0.055117858833037214,22780.27658862922,1.2780276588629222,0.37229158256548095,0.38865305135152856,0.12976824703025594,1.1418998918780057,0.19536160107303652,0.19536160107303652,-0.4247407212042117,-0.17486757539143286,1381.0,1381.0,0,1119,27,0,,,,1.7595034910783554,0.20496894409937888,0.35714285714285715,0.05406386884439493,esporádico,0.9169899146625291,0.28842341177484704,1.0,,,,,,,,0.4087975174553918,média manutenção,4,1.7595034910783554,18.74729568294452
Triple_MA_SMA_10_50_200,DOLFUT,full,0.012728201889835589,11895.882023915787,0.1895882023915787,0.32273164836449825,0.3421309648255999,0.08925813967870767,1.0963425327014882,0.041912253362109644,0.041912253362109644,-0.14259990109195467,-0.08202623358651767,1932.0,1932.0,0,1146,27,0,,,,1.9670424978317433,0.2670807453416149,0.5,0.01165202047331191,esporádico,0.8843596415148887,0.33053869133660985,1.0,,,,,,,,0.4098352124891587,média manutenção,4,1.9670424978317433,8.334319233001803
Triple_MA_SMA_10_50_200,COPPERFUT,full,0.0059408979685551255,10849.817666704608,0.08498176667046087,0.11516663118630753,0.11029425252509373,0.018172717133504393,1.039071116280618,0.1440770559175574,0.1440770559175574,-0.3269130270894991,-0.16322778975210106,904.0,1327.0,0,1078,35,0,,,,2.54178674351585,0.19254658385093168,0.35714285714285715,0.036919861991041615,esporádico,0.9270893371757926,0.3087415946205572,1.0,,,,,,,,0.4127089337175793,média manutenção,4,2.54178674351585,17.900832833484177
Triple_MA_SMA_10_50_200,SOYFUT,full,0.019156888479260115,12945.068813926508,0.2945068813926508,0.25430376085357326,0.2629560018817757,0.07724899993409884,1.0976865318420572,0.09083491245224652,0.09083491245224652,-0.24798882180485013,-0.1376344020341334,1137.0,1285.0,0,741,15,0,,,,1.102683780630105,0.18012422360248448,0.35714285714285715,0.025804398933318675,esporádico,0.9069428238039673,0.21586931155192537,1.0,,,,,,,,0.40551341890315057,média manutenção,4,1.102683780630105,14.038243063318232
Donchian_20_10,BTCUSD,full,0.5592874559066403,55618317.56151452,5560.831756151452,1.2277471012947052,1.5216306859872029,0.7960155622433619,1.4348251641764267,0.43907101777906893,0.43907101777906893,-0.7026086956521739,-0.30696568967387544,1126.0,1126.0,0,2217,62,0,,,,3.1937857726901067,0.422360248447205,0.6428571428571429,0.4233581449610286,esporádico,0.9959116925592805,0.45237121831561733,1.0,,,,,,,,0.21596892886345054,baixa manutenção,2,3.1937857726901067,34.228984589536566
Donchian_20_10,BOVA11,full,0.07159775295257864,32820.23379194743,2.282023379194743,0.591288745210104,0.6879387708041155,0.24284559155968916,1.159188787069691,0.13161129127407084,0.13161129127407084,-0.2948283001257636,-0.11983149660632035,2027.0,2027.0,0,1851,68,0,,,,3.9565920110828907,0.3904761904761905,0.631578947368421,0.03837245405399729,esporádico,0.9953821288386054,0.42753790502578315,1.0,,,,,,,,0.21978296005541448,baixa manutenção,2,3.9565920110828907,14.418035607653474
